date,symbol,category,state,trend_score,bottom_score,reversal_score,setup_quality,close,fwd_1d,fwd_5d,fwd_10d,fwd_20d
2024-10-15,BAC,financials,UPTREND,81.0,55.5,75.5,100.0,40.296356201171875,0.548779148626477,-0.3579229054755606,1.6940964730455477,9.949895147872168
2024-11-05,BAC,financials,REVERSAL,65.5,65.5,65.5,75.0,39.73868942260742,1.330743528599987,11.492860070004983,13.0413576162405,13.283321457208652
2024-11-26,BAC,financials,UPTREND,87.0,44.5,75.5,75.0,45.67112350463867,0.5263100306195589,-1.4315746427348675,-3.1484301699966744,-6.048698127720476
2024-12-18,BAC,financials,NEUTRAL,50.5,34.5,50.5,65.0,43.556400299072266,-3.440614066378589,-1.4872330640725018,-1.6869957380634792,3.2852460170734954
2025-01-13,BAC,financials,STRONG_UPTREND,87.0,70.5,77.5,100.0,43.61442184448242,-0.11085203265315258,3.147842623000141,4.389247195397217,3.4581915794962725
2025-02-04,BAC,financials,UPTREND,75.0,68.5,72.5,100.0,44.67794418334961,1.0820218996580921,0.9954529755879626,0.6924916250820257,-7.660679530620373
2025-02-26,BAC,financials,NEUTRAL,52.0,52.0,44.0,65.0,42.48320007324219,0.0,-2.890295487466865,-9.285457220961725,-0.8804390809642682
2025-03-19,BAC,financials,DOWNTREND,22.5,44.5,46.5,65.0,40.52325439453125,1.3445351413470918,3.91357260446461,-0.3841407943271369,-8.78750190154729
2025-04-09,BAC,financials,DOWNTREND,20.0,40.0,35.5,40.0,34.082340240478516,6.051979963917331,8.449925630822875,10.619486459258232,16.842724272400368
2025-05-01,BAC,financials,NEUTRAL,31.0,52.5,69.5,90.0,38.80113983154297,0.7271798830573939,2.6328994603148415,12.186567429773776,10.932797823248253
2025-05-22,BAC,financials,UPTREND,79.0,55.5,74.5,90.0,42.07997131347656,0.1387361377179097,2.2890193574261364,2.6127158596146893,5.822276324239328
2025-06-13,BAC,financials,UPTREND,71.0,46.5,69.5,100.0,43.668739318847656,-1.1878054051636444,1.9722213535219746,5.6028662333026835,5.490824283175244
2025-07-08,BAC,financials,STRONG_UPTREND,89.0,55.5,68.5,100.0,47.622615814208984,-3.103168275701751,-3.267570934692876,-2.4249952919673134,-5.7747755664197875
2025-07-29,BAC,financials,UPTREND,80.0,51.5,72.5,100.0,47.201778411865234,-0.5805394893977689,-4.934690721736967,-4.291930368557795,2.5917547617063663
2025-08-19,BAC,financials,UPTREND,74.0,57.5,71.5,90.0,46.89838790893555,0.3338991588750728,3.255431392426189,5.217034046570679,6.3058950648891
2025-09-10,BAC,financials,UPTREND,80.0,44.5,72.5,90.0,49.49162292480469,-0.31815335551319546,0.7357368606525805,2.803737525370109,0.0
2025-10-01,BAC,financials,UPTREND,71.0,54.5,69.5,100.0,50.7709846496582,-1.7639007404516627,-2.519867860908487,-2.9075438852610658,2.481098004411808
2025-10-22,BAC,financials,EARLY_UPTREND,66.0,44.5,69.5,90.0,50.70209503173828,-0.8152130160820059,2.6203404495438676,3.9208125646571945,0.23292015423681534
2025-11-12,BAC,financials,UPTREND,79.0,40.5,76.5,100.0,52.77859878540039,0.8950248825619456,-3.7106107414405676,-2.1443171969571573,1.3631219131698957
2025-12-04,BAC,financials,UPTREND,77.0,40.5,73.5,100.0,53.231292724609375,0.129422805817625,0.5011013121150709,1.3745332609444771,3.976268472489841
2025-12-26,BAC,financials,UPTREND,84.0,40.5,82.5,90.0,55.64468002319336,-0.14222331665788568,-0.5333271542811713,-0.7111165832894506,-7.51999788303479
2026-01-20,BAC,financials,NEUTRAL,58.0,50.5,50.0,65.0,52.39997863769531,-1.6424389611788826,-1.7934690026600975,2.0011225697674995,-0.43420590928878733
2026-02-10,BAC,financials,UPTREND,74.0,46.5,72.5,90.0,55.802955627441406,-1.8081801098000394,-6.50592921582045,-10.63641229634663,-13.4293200696453
2026-03-04,BAC,financials,DOWNTREND,23.0,26.5,37.5,55.0,49.4322624206543,0.6603993665561747,-2.2723303723901744,-4.848348608015618,-1.889952062647382
2026-03-25,BAC,financials,DOWNTREND,29.5,51.5,56.5,65.0,47.89116668701172,1.2671432174040875,1.2671432174040875,7.769016427889475,10.34482621287134
2026-04-16,BAC,financials,UPTREND,76.0,47.5,77.5,95.0,54.039222717285156,-1.4911628909044405,-2.209132561789595,-2.6509491913699668,-8.247417877295149
2026-05-07,BAC,financials,REVERSAL,63.0,48.5,69.5,100.0,53.32294464111328,-1.5858162908338524,-7.014920995343498,-4.421642418350169,1.0634347978186076
2026-05-29,BAC,financials,NEUTRAL,42.5,39.5,61.5,65.0,50.50757598876953,1.6348170858906164,6.6968634599114285,9.211338631014598,14.596671756698388
2026-06-22,BAC,financials,STRONG_UPTREND,85.0,64.5,77.5,100.0,56.20000076293945,2.0818472474414262,2.9893243458523955,6.583631161406278,7.508892079568619
2026-07-14,BAC,financials,UPTREND,81.0,50.5,68.5,100.0,59.5,1.8823511460248188,1.5462154099921133,4.420169862378542,7.327732118237917
2024-09-03,C,financials,REVERSAL_CONFIRMED,69.0,48.5,82.5,90.0,59.5145263671875,-1.8837825586666246,-4.948916044328399,-6.78480539152444,-0.06385975185778658
2024-09-24,C,financials,REVERSAL,58.0,59.5,72.5,100.0,59.457515716552734,-1.9335215354945645,0.03196369970777102,0.03196369970777102,-1.1984655114438914
2024-10-15,C,financials,STRONG_UPTREND,89.0,62.5,77.5,85.0,62.716373443603516,-5.105280966692394,-6.332374352681979,-2.802602148652722,6.679238702487567
2024-11-05,C,financials,REVERSAL,70.5,55.5,65.5,75.0,59.764312744140625,2.1170807978320605,11.948664109761387,10.665598764678762,14.546900794901042
2024-11-26,C,financials,STRONG_UPTREND,97.0,62.5,87.5,100.0,67.81595611572266,-1.4134121773612618,0.9469923464127117,2.473513498432234,0.3533446067303103
2024-12-18,C,financials,UPTREND,83.0,62.5,72.5,100.0,68.17061614990234,-4.218210126869293,-0.16874720699198154,-1.6591684695429598,12.47186007702743
2025-01-13,C,financials,STRONG_UPTREND,85.0,67.5,75.5,100.0,68.43900299072266,1.9187471022872105,12.030796270014488,13.543409312166176,13.850183664407867
2025-02-04,C,financials,STRONG_UPTREND,87.0,54.5,68.5,100.0,76.83695220947266,-1.4194275085930852,1.4068470475087747,6.305720296930661,-9.11947396792806
2025-02-26,C,financials,NEUTRAL,64.5,50.5,44.5,65.0,75.41813659667969,1.1902028141851595,-7.409769710413727,-13.616580170408188,-4.696685127249756
2025-03-19,C,financials,DOWNTREND,27.0,34.5,37.5,55.0,67.77404022216797,1.7373764800137526,6.052382234082709,0.455687590134235,-8.38794436153587
2025-04-09,C,financials,DOWNTREND,20.0,46.0,35.5,40.0,56.722862243652344,9.154327250345972,9.460610732343211,12.812653879826152,20.48963392186909
2025-05-01,C,financials,NEUTRAL,39.0,52.5,69.5,90.0,65.99810791015625,-0.35097376985202544,3.556255219349058,10.985776088884535,11.339570503637697
2025-05-22,C,financials,UPTREND,75.0,55.5,74.5,90.0,71.42921447753906,0.0,2.8738877015114683,4.4265821581501275,6.850989653260875
2025-06-13,C,financials,STRONG_UPTREND,85.0,55.5,75.5,100.0,76.1087875366211,-2.390371191845486,0.2812224988825385,7.861438926129827,11.849688007826199
2025-07-08,C,financials,STRONG_UPTREND,92.0,59.5,68.5,85.0,85.22472381591797,-2.317356089547762,-0.11414810786374296,5.764842006790172,5.805466594154729
2025-07-29,C,financials,STRONG_UPTREND,94.0,59.5,68.5,85.0,92.95915985107422,-1.1198305891421456,-2.997814490284789,-2.755519932424755,0.07828079035530067
2025-08-19,C,financials,UPTREND,81.0,58.5,68.5,100.0,92.2680892944336,-0.5094526823454348,0.8278482057239023,0.5943476815280846,6.81383453603317
2025-09-10,C,financials,UPTREND,80.0,57.5,74.5,100.0,95.32344055175781,-0.17464055819668145,3.3901878258403073,5.814674192911706,0.4725859944675337
2025-10-01,C,financials,UPTREND,83.0,65.5,70.5,100.0,99.39727020263672,-2.748768267970114,-3.645315826078488,-1.6354754789975168,-0.10838029109011549
2025-10-22,C,financials,NEUTRAL,57.0,51.5,56.5,75.0,96.214599609375,-1.9847371826590021,3.1959219858155974,3.4221444068054607,0.6679147794313556
2025-11-12,C,financials,UPTREND,72.0,65.5,72.5,100.0,99.26092529296875,2.094090172054086,-2.421591523288269,0.40690749687479766,10.252085881309059
2025-12-04,C,financials,STRONG_UPTREND,86.0,47.5,84.5,95.0,105.13225555419922,1.0026201215611596,4.094828008486284,4.441536020412351,11.225629803420123
2025-12-26,C,financials,STRONG_UPTREND,88.0,44.5,75.5,75.0,119.75147247314453,-0.937808297812226,-2.3527552924889172,-0.19743802029361657,-5.5445871305961125
2026-01-20,C,financials,UPTREND,80.0,57.5,62.5,100.0,116.28384399414062,-4.439172745879749,-2.727890774406494,-1.0201320652563295,-3.1065266564647365
2026-02-10,C,financials,STRONG_UPTREND,92.0,55.5,85.5,85.0,122.56413269042969,-1.308880089209119,-8.071429291728972,-11.480980130006579,-11.957664263928313
2026-03-04,C,financials,NEUTRAL,47.5,35.5,37.5,55.0,109.68089294433594,0.5055893485393259,-1.6161135284730288,-2.7537104306635696,2.392562263435405
2026-03-25,C,financials,EARLY_UPTREND,60.0,48.5,72.5,90.0,112.63185119628906,0.6506114456513279,-0.2901262775113933,8.572181231279918,14.058366110357046
2026-04-16,C,financials,STRONG_UPTREND,88.0,59.5,78.5,55.0,130.40696716308594,-1.7844925863681471,-1.4883545035770274,-3.0981819024282986,-5.317760761288648
2026-05-07,C,financials,UPTREND,72.0,53.5,65.5,100.0,126.95452880859375,1.1677154531464229,-2.7429444289798766,-2.1786838414767584,5.916929764718937
2026-05-29,C,financials,NEUTRAL,51.5,30.5,59.5,65.0,124.04930114746094,0.9785053436814017,8.397498307132057,10.739504987579496,13.699062510955207
2026-06-22,C,financials,UPTREND,85.0,47.5,67.5,75.0,142.33631896972656,1.8244126141584438,-0.9087115101992893,0.5592103817336547,-10.023763546760012
2026-07-14,C,financials,UPTREND,75.0,42.5,69.5,100.0,139.9982147216797,-5.287466717704337,-8.521074236808312,-5.408285170349658,-3.413053166767721
2024-09-03,COP,energy,NEUTRAL,45.0,56.5,72.5,90.0,106.8663101196289,-3.4625239725252333,-7.197465357233545,-7.2413999647752085,-7.478685397154505
2024-09-24,COP,energy,NEUTRAL,29.0,64.5,69.5,90.0,103.01578521728516,-0.7110913287443066,-4.020422907338905,4.585652196614176,-4.284818683375691
2024-10-15,COP,energy,REVERSAL,40.5,72.5,77.0,75.0,102.80916595458984,-3.8914754534613905,-4.092456455662219,-5.67278025006005,3.072093650928287
2024-11-05,COP,energy,NEUTRAL,29.0,58.5,69.5,90.0,102.23628234863281,0.3215073915432187,3.649660746755634,5.23145203910893,-1.9005226295443545
2024-11-26,COP,energy,BOTTOM_FORMING,53.5,73.5,63.0,65.0,100.34053802490234,0.6408991596990044,-0.047118900138265474,-3.5249833958531207,-8.473137018522515
2024-12-18,COP,energy,DOWNTREND,19.0,56.5,44.0,65.0,92.92611694335938,-2.452674102455732,-1.170360094883327,1.8522231340987183,7.724401256747537
2025-01-13,COP,energy,NEUTRAL,34.0,68.5,72.5,90.0,96.38743591308594,2.266494661023133,3.855966433887037,0.7555034972352548,-2.394034555530633
2025-02-04,COP,energy,STRONG_DOWNTREND,8.0,47.0,37.5,55.0,93.1341781616211,2.1324155424266023,1.0154266104914544,-0.24290417449975843,-7.214127828444705
2025-02-26,COP,energy,STRONG_DOWNTREND,16.5,56.0,61.5,80.0,92.5551986694336,-0.9785849030552574,-6.633705357050856,-1.7202226124860331,5.6345292524066615
2025-03-19,COP,energy,NEUTRAL,44.0,56.5,72.5,90.0,95.84439849853516,0.7957800176509267,2.0093505147097623,4.834373557464633,-14.7319124025862
2025-04-09,COP,energy,DOWNTREND,8.0,37.0,33.5,40.0,78.80729675292969,10.70652494861768,3.7019274054812312,8.795064200057512,6.109369055214087
2025-05-01,COP,energy,DOWNTREND,21.5,54.0,54.5,55.0,84.9662094116211,1.7167846355798044,-1.5821396140020427,3.8711768154472415,-3.1322769034356823
2025-05-22,COP,energy,BOTTOM_FORMING,28.5,64.0,59.0,65.0,83.795166015625,-1.1704057105397347,-1.778543593852433,-2.0654089882729987,8.651740840556489
2025-06-13,COP,energy,REVERSAL,47.0,52.5,82.5,75.0,91.04490661621094,2.3973057889939087,0.0,-4.773477685139859,-0.5491544012714566
2025-07-08,COP,energy,REVERSAL_CONFIRMED,63.0,77.5,83.0,100.0,88.98728942871094,3.500806173524751,1.7504073735512993,-1.6747712698034656,0.3241412575826885
2025-07-29,COP,energy,REVERSAL_CONFIRMED,59.0,57.5,85.5,100.0,93.28520965576172,0.9997972532932886,-4.298082968139816,-3.5971878483814446,2.0304522445630635
2025-08-19,COP,energy,REVERSAL_CONFIRMED,65.0,77.5,87.0,100.0,91.12708282470703,-0.2553203816175742,4.446799281559799,5.308505569519095,0.5744624863814662
2025-09-10,COP,energy,BOTTOM_FORMING,33.5,60.0,48.0,65.0,89.052490234375,2.6779839565302055,2.91747427753668,1.7526640877949529,3.66862949234974
2025-10-01,COP,energy,REVERSAL_CONFIRMED,53.5,73.0,77.0,75.0,91.69904327392578,0.9197717946910933,0.6766187069214391,-6.78717852312184,-8.246105369776979
2025-10-22,COP,energy,DOWNTREND,11.0,57.0,44.0,65.0,83.76905822753906,1.1572729430412876,0.43976298974350847,1.7359094145619425,4.747254452685645
2025-11-12,COP,energy,NEUTRAL,30.0,62.5,67.5,100.0,87.91824340820312,-1.7863049979086387,-0.19615363922100837,-3.601593943569814,7.72762378488705
2025-12-04,COP,energy,REVERSAL,52.0,63.5,93.0,100.0,89.82984924316406,1.4268681856177245,5.435147999291323,3.430999599292628,5.326214704754761
2025-12-26,COP,energy,REVERSAL_CONFIRMED,53.5,63.5,73.0,75.0,89.820068359375,-0.2832183347241002,5.337684117824537,6.220041356009598,7.244003514513331
2026-01-20,COP,energy,UPTREND,75.0,54.5,72.5,90.0,96.07225036621094,-2.7192234161892537,0.2647870752332748,3.6663516084566083,10.785203307841208
2026-02-10,COP,energy,UPTREND,84.0,40.5,82.5,75.0,106.3555679321289,-1.1039554062100998,0.07359272299316544,2.5304734776030013,5.831034293032467
2026-03-04,COP,energy,STRONG_UPTREND,85.0,47.5,67.5,75.0,116.8662109375,-2.4215283464665616,-3.687133630954864,3.670270992972391,11.373617563987937
2026-03-25,COP,energy,STRONG_UPTREND,93.0,55.5,78.5,85.0,127.54510498046875,-0.3247118364893664,2.048704143515412,-3.192894048377304,-5.21840705288178
2026-04-16,COP,energy,NEUTRAL,61.5,35.5,40.5,65.0,117.26062774658203,2.228394585800464,3.0945207694287102,7.845618473107763,-0.544497460406379
2026-05-07,COP,energy,NEUTRAL,52.5,38.5,43.5,55.0,117.24091339111328,-3.380991515520826,-0.5277737666575244,3.6748029104703095,1.0227760120533613
2026-05-29,COP,energy,NEUTRAL,43.5,51.0,48.0,65.0,114.22811126708984,-0.8783332900305862,3.687283292859189,0.3217716784952085,-7.852855980791484
2026-06-22,COP,energy,NEUTRAL,38.0,32.5,35.5,55.0,107.02615356445312,1.819187330144878,-1.6521301624478624,-3.8611484408615504,7.369591332616499
2026-07-14,COP,energy,NEUTRAL,39.0,56.5,69.5,90.0,112.102294921875,-0.8684060513403535,2.5077531028745215,2.419142323883694,9.02082230802903
2024-09-03,CVX,energy,NEUTRAL,32.0,52.5,69.5,90.0,136.1652374267578,-2.2237238372988855,-5.170665837416555,-3.9608123289321395,-0.45962868645100796
2024-09-24,CVX,energy,NEUTRAL,26.0,54.5,69.5,90.0,135.78790283203125,-0.0610181193474002,-0.18302064637404358,2.4264422638239136,2.2637722277883965
2024-10-15,CVX,energy,REVERSAL_CONFIRMED,68.0,59.5,79.5,100.0,139.690185546875,-2.6683565752196436,-0.5929936155450011,-0.8169978904907782,3.109745600528524
2024-11-05,CVX,energy,UPTREND,72.0,63.5,79.5,100.0,141.70570373535156,-0.36369803458125016,1.643188064812251,5.475035870709322,6.236103296874873
2024-11-26,CVX,energy,UPTREND,82.0,64.5,77.5,100.0,149.09225463867188,1.3531800006345351,0.9727957784894103,-2.0952910220235377,-10.30183473187246
2024-12-18,CVX,energy,NEUTRAL,54.0,54.0,46.0,65.0,137.70298767089844,-2.720936543541508,-2.8829953294934874,-0.9452376490982406,9.02033053787006
2025-01-13,CVX,energy,EARLY_UPTREND,56.0,62.5,72.5,90.0,142.37953186035156,1.4431488208372478,5.439490043119788,2.6707684129810616,1.7173963949143722
2025-02-04,CVX,energy,NEUTRAL,41.5,45.5,41.5,55.0,138.8465576171875,2.598102654139023,4.305612823986693,5.726578139684957,2.910088611968553
2025-02-26,CVX,energy,UPTREND,76.0,69.5,75.5,100.0,147.04214477539062,-0.8183215701380364,-2.8257404047131396,-1.495970447527195,6.086179769241173
2025-03-19,CVX,energy,STRONG_UPTREND,98.0,61.5,85.5,100.0,151.16893005371094,2.0148062881150786,3.1901158442706246,4.788267536300328,-16.33604881878049
2025-04-09,CVX,energy,BOTTOM_FORMING,50.0,61.0,46.0,65.0,128.72061157226562,6.645732953019223,-1.7454172284566027,-0.18256641844778265,-0.8325555007364982
2025-05-01,CVX,energy,DOWNTREND,15.0,41.5,44.5,55.0,127.90276336669922,0.14701925279956285,-0.19844944704786593,4.1232019787561525,2.594313891562705
2025-05-22,CVX,energy,REVERSAL,33.5,75.0,72.0,80.0,128.98492431640625,-0.19918004589055682,1.7335655464065791,0.9884947113243836,10.320157347149394
2025-06-13,CVX,energy,REVERSAL,50.0,59.5,87.0,100.0,137.9385223388672,0.6484114549887954,3.1592691056875566,-0.813965669458605,4.607840827244525
2025-07-08,CVX,energy,UPTREND,74.0,71.5,75.5,100.0,140.25067138671875,3.9620004116861507,2.8832935065432386,1.5468040578501707,2.469453192895843
2025-07-29,CVX,energy,UPTREND,87.0,57.5,85.5,100.0,148.699951171875,0.47990805730000474,-3.352963510240936,-1.8108504699749672,2.355446784057791
2025-08-19,CVX,energy,UPTREND,80.0,60.5,72.5,100.0,147.78651428222656,-1.0481204732473381,2.988083945865805,5.351212869516053,3.8604232356602486
2025-09-10,CVX,energy,REVERSAL,62.5,58.5,60.5,80.0,148.97950744628906,1.8985978521478097,3.0287331793519945,1.6596574125256724,0.03874626786790625
2025-10-01,CVX,energy,REVERSAL,55.5,57.5,66.5,80.0,149.40281677246094,-0.4572035293097576,-0.2446977473692602,-1.8674710300397357,-0.7469822841036922
2025-10-22,CVX,energy,NEUTRAL,40.5,47.5,60.5,65.0,147.95968627929688,1.1574366747567177,0.22108584314268764,-0.26008885922468306,1.0050753422354841
2025-11-12,CVX,energy,UPTREND,78.0,72.0,76.5,100.0,150.31680297851562,-1.8689165806023644,-0.5787845129336056,-3.87298473012625,-2.00908278637586
2025-12-04,CVX,energy,NEUTRAL,40.5,45.5,60.5,100.0,147.471923828125,0.44197866053026225,-0.11874115339088887,-1.3655129170839886,2.8431966989214352
2025-12-26,CVX,energy,NEUTRAL,37.0,46.5,67.5,100.0,146.41156005859375,-0.3189502115009679,3.5880231298307974,7.714282557954855,11.295666971123563
2026-01-20,CVX,energy,UPTREND,77.0,40.5,72.5,90.0,161.743408203125,-0.577404788822955,0.7458196289515051,4.673398606190782,9.657287309755013
2026-02-10,CVX,energy,STRONG_UPTREND,88.0,44.5,75.5,75.0,177.6395263671875,-0.1862085742185271,-0.15542291456360768,2.493458047323327,3.0188070831755676
2026-03-04,CVX,energy,UPTREND,78.0,42.5,60.5,90.0,185.43836975097656,-1.4515067158105355,-1.3137781477309596,4.873655967729151,9.604267758884323
2026-03-25,CVX,energy,STRONG_UPTREND,96.0,59.5,78.5,85.0,203.14031982421875,-0.7930817116858058,0.05318859665330855,-6.721796222700749,-9.898930399179628
2026-04-16,CVX,energy,NEUTRAL,56.0,38.5,48.0,65.0,181.646484375,1.7522032219390749,0.7625342058858342,3.9532746927518403,0.5894803124630421
2026-05-07,CVX,energy,NEUTRAL,57.5,39.5,54.5,55.0,181.89207458496094,-1.4366033445468052,0.4536646555897583,4.278695512151809,2.6545325905108275
2026-05-29,CVX,energy,NEUTRAL,51.5,56.0,52.0,65.0,181.4464874267578,-0.3114215571632939,2.906626428767911,1.5243442735376478,-6.539911567109236
2026-06-22,CVX,energy,NEUTRAL,41.0,58.0,46.0,65.0,172.1278076171875,0.8235932800547019,-1.4801559637777073,-3.1849282766612474,9.261076215311137
2026-07-14,CVX,energy,NEUTRAL,39.0,46.5,69.5,90.0,180.6236572265625,-0.24148981968264982,4.121850900437862,4.281016565191265,6.975859127953621
2024-09-03,EOG,energy,UPTREND,75.0,71.5,72.5,100.0,120.61842346191406,-4.0288941635697295,-6.458643296032596,-5.550409628318009,-4.5722884776167145
2024-09-24,EOG,energy,NEUTRAL,50.0,38.5,69.5,90.0,119.59779357910156,0.13310221880409312,-3.7579225005074712,5.096695428823894,-0.8731862789314704
2024-10-15,EOG,energy,UPTREND,81.0,65.5,75.5,100.0,123.09969329833984,-3.1870434088839494,-3.6931133789730564,-6.481735301742686,1.968388693271117
2024-11-05,EOG,energy,REVERSAL,28.5,48.5,60.0,75.0,115.9317398071289,-0.6670503352822821,8.27300094995822,11.071353478238976,7.215483891347407
2024-11-26,EOG,energy,STRONG_UPTREND,89.0,72.5,77.5,100.0,124.4665298461914,0.42431453523237295,-0.13638528247721382,-4.068792859075021,-8.448243808092847
2024-12-18,EOG,energy,NEUTRAL,49.0,52.0,46.0,65.0,116.13922119140625,-2.858309355826205,-1.883883173702261,1.2667481244990952,11.694257222813453
2025-01-13,EOG,energy,REVERSAL,79.0,49.5,84.5,100.0,123.92898559570312,2.343818680811305,4.673527206373951,1.132813990969983,0.05985119080598178
2025-02-04,EOG,energy,NEUTRAL,41.5,43.5,37.5,55.0,120.05208587646484,1.360760376543002,3.291132064907898,3.5917777337018286,-3.393982523683603
2025-02-26,EOG,energy,STRONG_UPTREND,85.0,69.5,75.5,100.0,124.72501373291016,-1.1270337938862895,-7.013408464433812,-5.20104744586739,-3.000313739508853
2025-03-19,EOG,energy,DOWNTREND,26.5,44.5,40.5,55.0,116.41443634033203,1.9335888514027344,3.92428620758829,5.490746148108694,-12.311339262595112
2025-04-09,EOG,energy,DOWNTREND,26.0,55.0,46.0,65.0,99.68882751464844,8.660432770613259,2.400903568492474,7.270732428958704,3.8094690708560197
2025-05-01,EOG,energy,DOWNTREND,17.5,55.5,48.5,55.0,105.74842071533203,1.2236144361699397,-2.139018374092949,4.76751571011389,-0.40786666894649937
2025-05-22,EOG,energy,REVERSAL,29.5,66.5,77.0,75.0,106.75482940673828,-0.5297240270889514,-1.3467505502384847,-0.31424536838088324,12.515707444429957
2025-06-13,EOG,energy,REVERSAL,55.0,61.5,85.5,85.0,115.58236694335938,3.8892217173614796,3.922384282844993,0.17414967459232766,1.6668083644650444
2025-07-08,EOG,energy,REVERSAL_CONFIRMED,59.0,57.5,73.0,75.0,114.64307403564453,3.628450463205102,2.4997842145112026,-1.8025691550066503,-1.3642234780334994
2025-07-29,EOG,energy,REVERSAL,53.0,60.5,69.5,100.0,117.5632095336914,1.2330454866542828,-3.8142232147000077,-3.9539704897936234,-0.18084597915082323
2025-08-19,EOG,energy,NEUTRAL,37.5,53.5,66.5,65.0,113.77490234375,-0.34826011432936843,3.142783495199808,7.1094886614794905,2.641626897442606
2025-09-10,EOG,energy,BOTTOM_FORMING,39.5,68.0,48.0,65.0,113.36900329589844,2.51470742424611,3.0091183405742683,-1.398007820181324,-5.847753175039106
2025-10-01,EOG,energy,STRONG_DOWNTREND,10.0,34.5,35.5,55.0,108.35336303710938,-0.7581136638179831,-1.489477747362855,-2.6757043962255755,-4.640710678398651
2025-10-22,EOG,energy,STRONG_DOWNTREND,8.0,36.5,33.5,55.0,103.46159362792969,0.16031363068489402,-0.1320264601555765,-0.7355696716107252,3.328926552022504
2025-11-12,EOG,energy,REVERSAL,34.0,67.5,75.5,100.0,106.68135070800781,-0.5487473376482144,0.21034921273339613,-3.5394135338367327,1.911472395858449
2025-12-04,EOG,energy,REVERSAL,52.0,75.5,93.0,100.0,108.798583984375,0.582912963183202,-0.07173687670962714,-6.071197763211922,-3.80235599891392
2025-12-26,EOG,energy,BOTTOM_FORMING,18.5,67.0,48.0,65.0,101.3443603515625,-0.3562188257712151,3.2733090785135754,1.0108701020099753,4.57852382460886
2026-01-20,EOG,energy,REVERSAL,37.5,87.0,82.0,100.0,103.7386703491211,0.8450394510354453,2.1648298348892148,2.933920021239622,13.701101731344645
2026-02-10,EOG,energy,UPTREND,78.0,57.5,75.5,100.0,112.1603012084961,-1.0274894863130712,5.1637788393025685,8.63264081028088,12.31228328540599
2026-03-04,EOG,energy,UPTREND,91.0,64.5,70.5,85.0,126.0879898071289,-0.14842128797777354,-0.093739760828071,6.02297326038832,12.936492401191902
2026-03-25,EOG,energy,STRONG_UPTREND,93.0,55.5,78.5,85.0,140.3899688720703,0.47709947517535767,1.4312875566661498,-2.4415806930789374,-5.954722285956004
2026-04-16,EOG,energy,NEUTRAL,61.5,35.5,40.5,65.0,130.4022216796875,2.055267702936092,1.2483793663498055,5.899363915918943,2.7098983856850722
2026-05-07,EOG,energy,REVERSAL_CONFIRMED,77.5,57.5,71.5,75.0,133.69776916503906,-2.82129103378822,0.17817815235920964,5.152580735691337,4.595745477325597
2026-05-29,EOG,energy,REVERSAL,57.5,55.5,64.0,75.0,133.5885772705078,-0.8916532198512295,4.681239370904922,1.4489550433753218,-1.4712398060917287
2026-06-22,EOG,energy,NEUTRAL,46.0,50.0,50.0,65.0,129.0224609375,2.192649240457456,2.0157017537220323,-0.45391134129080246,9.353050091205661
2026-07-14,EOG,energy,REVERSAL_CONFIRMED,69.0,54.5,82.5,90.0,138.58152770996094,-1.1460591787408991,1.810103171311317,1.2472584746289872,2.625511185269369
2024-09-03,GOOGL,technology,REVERSAL,35.5,56.5,64.0,75.0,162.12986755371094,-3.684662226904112,-8.85827403407118,-3.1278425552944467,1.6465162583457316
2024-09-24,GOOGL,technology,NEUTRAL,42.0,60.5,69.5,90.0,160.82470703125,0.27184555923598364,2.4714207317628523,0.6981815987539886,1.371637889418853
2024-10-15,GOOGL,technology,EARLY_UPTREND,62.0,48.5,76.5,100.0,163.9149932861328,0.3031185125242253,-0.5395196741713404,1.0669190761448233,9.329528324992342
2024-11-05,GOOGL,technology,UPTREND,73.0,63.5,75.5,100.0,168.1678924560547,0.29543461871286425,6.564628001449235,3.5807020582701243,1.2408344721388298
2024-11-26,GOOGL,technology,NEUTRAL,55.5,56.5,51.0,65.0,166.58798217773438,0.8768116539394022,2.200996381042941,10.57690810450369,17.109899601649104
2024-12-18,GOOGL,technology,STRONG_UPTREND,96.0,62.5,77.5,85.0,194.4045867919922,-3.5922611822347017,0.3530944902550459,-3.0651939143042983,0.296793712710941
2025-01-13,GOOGL,technology,STRONG_UPTREND,87.0,57.5,68.5,100.0,191.04212951660156,-0.5363439713159668,2.062078074704776,-0.11975907292388621,-2.900431520837188
2025-02-04,GOOGL,technology,UPTREND,80.0,52.5,72.5,90.0,200.18438720703125,2.5592707650813784,-7.334889617451679,-8.676632047907496,-15.062361634979471
2025-02-26,GOOGL,technology,NEUTRAL,48.0,56.0,46.0,65.0,174.5084991455078,-1.533464217346625,-2.56526661926908,-6.379576987509128,-2.6585199485615885
2025-03-19,GOOGL,technology,BOTTOM_FORMING,23.0,69.0,46.0,65.0,160.01922607421875,2.0041060282139256,6.155466471886206,-2.2406079134015155,-2.7136402905687196
2025-04-09,GOOGL,technology,STRONG_DOWNTREND,15.0,40.0,35.5,55.0,144.11390686035156,9.682117355552332,8.023495632288725,7.360061766191639,4.616465895132782
2025-05-01,GOOGL,technology,REVERSAL,37.0,73.5,83.0,100.0,158.15679931640625,1.5743228823563715,-4.672529494554922,4.137293675115505,8.224196437151154
